pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_eqt,st_teff,discoverymethod,disc_year
Kepler-160 b,Kepler-160,4.309397,0.05511,1.715,3.59,1134.0,5471.0,Transit,2014
Kepler-346 c,Kepler-346,23.851549,0.168,3.07,9.64,654.0,6033.0,Transit,2014
HD 50499 c,HD 50499,8619.9,9.02,13.2,931.2419,116.69,6099.0,Radial Velocity,2019
Kepler-922 b,Kepler-922,0.938466832,0.01795,1.42,2.6,1876.0,5671.0,Transit,2016
Kepler-791 b,Kepler-791,14.5539759,0.1256,3.05,9.53,939.0,6383.0,Transit,2016
WASP-177 b,WASP-177,3.071722,0.03957,17.71022,161.45764,1142.0,5017.0,Transit,2019
HATS-67 b,HATS-67,1.6091788,0.03032,18.887165,460.8535,2193.0,6594.0,Transit,2018
Kepler-1780 b,Kepler-1780,109.4449997,0.4276,3.60600667,12.7,340.0,5403.0,Transit,2021
TOI-1062 b,TOI-1062,4.11296,0.052,2.265,10.15,1077.0,5328.0,Transit,2021
K2-125 b,K2-125,21.750264,0.121,2.18,5.39,321.22,3654.47,Transit,2017
TOI-3082 b,TOI-3082,1.926907,,3.6621,13.0,1032.78,4263.0,Transit,2023
HD 330075 b,HD 330075,3.38773,0.04,14.3,152.5584,990.0,5000.0,Radial Velocity,2004
Kepler-1996 c,Kepler-1996,92.7297248,0.3608,2.81,8.3,276.0,4580.0,Transit,2023
Kepler-1623 b,Kepler-1623,4.36128348,0.0518,1.31,2.27,1000.0,5772.0,Transit,2016
HD 27442 b,HD 27442,428.1,1.271,13.5,495.8,369.62,4846.0,Radial Velocity,2000
Kepler-39 b,Kepler-39,21.08721,0.164,13.9,6388.1,897.0,6350.0,Transit,2011
Kepler-107 b,Kepler-107,3.1800218,0.04544,1.536,3.8,1592.0,5854.0,Transit,2014
Kepler-1645 b,Kepler-1645,16.1779561,0.1285,1.78,3.82,754.0,5812.0,Transit,2016
K2-412 b,K2-412,5.9382,0.0586,2.116,5.13,1100.64,5590.0,Transit,2022
Kepler-360 c,Kepler-360,7.186434,0.075,2.1,5.06,860.0,6053.0,Transit,2014
Kepler-1661 b,Kepler-1661,175.06,0.633,3.87,17.0,243.0,5100.0,Transit,2020
Kepler-1828 b,Kepler-1828,10.2737999,0.0924,2.11598626,5.13,799.0,5806.0,Transit,2021
HD 101930 b,HD 101930,70.46,0.3,10.6,79.4575,417.04,5108.0,Radial Velocity,2005
K2-157 d,K2-157,66.5,0.309,5.16,23.3,429.1,5334.0,Radial Velocity,2025
K2-15 b,K2-15,11.8104,0.091,2.48,6.71,676.0,5131.0,Transit,2015
Kepler-54 d,Kepler-54,20.995694,0.126,1.53,12.0946,328.0,4252.0,Transit,2014
Kepler-535 b,Kepler-535,4.903321551,0.06011,2.36,6.17,1247.0,6123.0,Transit,2016
Kepler-1530 b,Kepler-1530,2.5904434,0.03553,1.64,3.33,1484.0,5477.0,Transit,2016
Kepler-969 b,Kepler-969,34.1731714,0.19726,2.07,4.94,465.0,5214.0,Transit,2016
Kepler-1324 b,Kepler-1324,4.115844679,0.0466,1.51,2.89,895.0,4776.0,Transit,2016
HIP 67851 c,HIP 67851,3128.41,4.55,12.7,2204.77565936,255.43,4840.0,Radial Velocity,2015
HD 115404 A c,HD 115404 A,15319.22517,11.364,12.5,3279.67133183,61.22,5019.17,Radial Velocity,2022
TOI-5322 b,TOI-5322,5.4233207,0.0604,16.6117094,184.02264765,1350.0,5692.0,Transit,2025
HD 290327 b,HD 290327,2443.0,3.43,13.3,772.3269,139.7,5505.0,Radial Velocity,2009
Kepler-274 b,Kepler-274,11.634788,0.101,1.54,2.99,961.0,6023.0,Transit,2014
TOI-163 b,TOI-163,4.231306,0.058,16.690201,387.7526,1669.0,6495.0,Transit,2019
Kepler-183 b,Kepler-183,5.687945,0.064,2.06,4.9,1088.0,5888.0,Transit,2014
Kepler-368 b,Kepler-368,26.84768,0.186,3.26,10.7,800.0,5502.0,Transit,2014
K2-84 b,K2-84,6.4215,0.0665,2.41,6.39,1019.22,5652.0,Transit,2016
Kepler-1385 b,Kepler-1385,2.88879862,0.04262,0.85,0.543,1423.0,5732.0,Transit,2016
Kepler-527 b,Kepler-527,13.28535633,0.11646,2.84,8.45,1157.0,6388.0,Transit,2016
HD 80883 b,HD 80883,6383.78352,6.462,12.8,1748.0562385,88.66,5177.91,Radial Velocity,2022
Kepler-232 c,Kepler-232,11.379349,0.101,3.83,14.0,806.0,5847.0,Transit,2014
Kepler-1160 b,Kepler-1160,7.97034958,0.0755,2.14,5.22,839.0,5519.0,Transit,2016
gam Psc b,gam Psc,555.1,1.32,13.6,425.89006538,666.07,4742.0,Radial Velocity,2021
HD 190647 b,HD 190647,1176.45,2.231,13.4,630.89255,214.19,5656.0,Radial Velocity,2007
HD 37605 b,HD 37605,55.01292,0.277,13.2,854.9627,465.76,5329.0,Radial Velocity,2004
Kepler-949 c,Kepler-949,20.99757968,0.1394,2.97,9.11,582.0,5211.0,Transit,2023
K2-117 c,K2-117,5.444017,0.0492,2.06,4.9,537.0,3778.0,Transit,2017
Kepler-1194 b,Kepler-1194,16.22371307,0.1212,1.51,2.89,676.0,5590.0,Transit,2016
HD 135344 A b,HD 135344 A,,16.5,16.25302201,3178.28407,1585.0,9540.0,Imaging,2025
Kepler-1901 b,Kepler-1901,3.484129906,0.0453,1.47418907,2.77,1132.0,5696.0,Transit,2021
Kepler-1524 b,Kepler-1524,70.9674603,0.3392,3.54,12.3,438.0,6179.0,Transit,2016
Kepler-364 b,Kepler-364,25.745718,0.178,1.55,3.02,753.0,6108.0,Transit,2014
Kepler-444 f,Kepler-444,9.740486,0.0811,0.741,0.332,673.0,5046.0,Transit,2015
Kepler-833 b,Kepler-833,18.7546998,0.1139,2.02,4.74,382.0,4339.0,Transit,2016
Kepler-620 b,Kepler-620,12.91375431,0.1053,3.32,11.0,849.0,6155.0,Transit,2016
TOI-2989 b,TOI-2989,3.122832,0.0384,12.55405838,953.485221,1001.0,4672.0,Transit,2025
HD 177830 b,HD 177830,410.10001,1.14,13.5,537.1327,399.64,4901.0,Radial Velocity,1999
Kepler-147 b,Kepler-147,12.610584,0.113,1.53,2.96,953.0,6012.0,Transit,2014
K2-107 b,K2-107,3.313959,0.0475,15.98,266.9772,1649.0,6061.0,Transit,2017
Kepler-150 b,Kepler-150,3.428054,0.044,1.25,2.1,1131.0,5560.0,Transit,2014
Kepler-62 d,Kepler-62,18.16406,0.12,1.95,14.0,510.0,4925.0,Transit,2013
TOI-3912 b,TOI-3912,3.4936264,0.0463,14.28024141,129.03833324,1512.0,5725.0,Transit,2023
Kepler-292 f,Kepler-292,20.834237,0.141,2.35,6.12,563.0,5299.0,Transit,2014
Kepler-316 c,Kepler-316,6.827766,0.058,1.16,1.65,577.0,4204.0,Transit,2014
Kepler-491 b,Kepler-491,4.225384512,0.05191,8.92,59.0,1111.0,5582.0,Transit,2016
XO-6 b,XO-6,3.7650007,0.0815,23.20263,1398.452,1577.0,6720.0,Transit,2016
K2-261 b,K2-261,11.6334681,0.1086,9.26982704,68.96876432,1036.0,5490.0,Transit,2018
HD 164922 d,HD 164922,12.458,0.103,1.83,4.0,787.68,5390.0,Radial Velocity,2020
TYC 2187-512-1 b,TYC 2187-512-1,691.9,1.22,12.5,104.88337431,114.69,3734.0,Radial Velocity,2022
Kepler-700 b,Kepler-700,80.8720639,0.3577,5.99,30.0,452.0,5692.0,Transit,2016
Kepler-1133 b,Kepler-1133,11.55562343,0.0983,1.97,4.54,703.0,5569.0,Transit,2016
HATS-34 b,HATS-34,2.1061607,0.03166,16.02887,299.07803,1445.0,5380.0,Transit,2016
CoRoT-10 b,CoRoT-10,13.2406,0.1055,10.87,874.0,600.0,5075.0,Transit,2010
Kepler-824 b,Kepler-824,4.51436633,0.055,1.87,4.16,1231.0,6035.0,Transit,2016
Kepler-1236 b,Kepler-1236,31.0571618,0.1803,2.14,5.22,480.0,5337.0,Transit,2016
GJ 328 b,GJ 328,3771.0,4.11,13.3,797.74930157,73.57,3897.0,Radial Velocity,2013
HR 5183 b,HR 5183,27000.0,18.0,13.1,1052.01202717,171.0,5794.0,Radial Velocity,2019
Kepler-104 b,Kepler-104,11.427548,0.094,3.1,19.6,852.0,5711.0,Transit,2014
HAT-P-51 b,HAT-P-51,4.21802091,0.05042,13.50682174,97.57332095,1168.2,5453.0,Transit,2015
HD 134060 b,HD 134060,3.2696,0.0444,3.16,10.1,1473.18,5966.0,Radial Velocity,2019
Kepler-141 c,Kepler-141,7.010606,0.067,1.41,2.57,738.0,4910.0,Transit,2014
WASP-174 b,WASP-174,4.2337005,0.05503,16.10730527,104.88337431,1528.0,6399.0,Transit,2018
TOI-4773 b,TOI-4773,1.7452851,0.03216,15.22179579,1687.66884117,2255.0,6740.0,Transit,2025
Kepler-48 c,Kepler-48,9.67395,0.08633,2.71,14.61,736.0,5194.0,Transit,2012
Kepler-1950 b,Kepler-1950,10.77690029,0.0871,1.52696349,2.95,752.0,5455.0,Transit,2021
HIP 35965 b,HIP 35965,26125.56497,15.898,12.6,2589.98368864,48.85,4836.0,Radial Velocity,2022
Kepler-1978 b,Kepler-1978,10.84969477,0.0914,2.67,7.61,676.0,5251.0,Transit,2023
Kepler-948 b,Kepler-948,7.76846622,0.0749,1.85,4.08,841.0,5679.0,Transit,2016
Kepler-144 c,Kepler-144,10.104665,0.094,1.35,2.39,1046.0,6075.0,Transit,2014
HD 48948 d,HD 48948,151.92,0.4894,3.24,10.59,349.0,4593.0,Radial Velocity,2024
TOI-2145 b,TOI-2145,10.261128,0.1117,12.24020692,1805.26535176,1484.0,6206.0,Transit,2023
Kepler-1397 b,Kepler-1397,47.449955,0.25861,1.72,3.61,551.0,6026.0,Transit,2016
Kepler-1984 b,Kepler-1984,1.992812339,0.0238,6.81,37.3,675.0,3638.0,Transit,2023
HD 213885 b,HD 213885,1.008035,0.02012,1.745,8.83,2128.0,5978.0,Transit,2019
HD 213472 b,HD 213472,17000.0,13.0,13.1,1112.3994245,91.76,5729.54,Radial Velocity,2021
Kepler-381 c,Kepler-381,13.391635,0.117,1.12,1.46,1180.0,6152.0,Transit,2014
Kepler-572 b,Kepler-572,17.20523483,0.1192,2.58,7.18,553.0,5212.0,Transit,2016
Kepler-306 d,Kepler-306,17.326644,0.12,2.47,6.66,535.0,4954.0,Transit,2014
HD 10180 f,HD 10180,122.744,0.4929,5.24,23.9,427.54,5911.0,Radial Velocity,2010
WASP-22 b,WASP-22,3.53269,0.047,13.78707,212.9461,1502.0,6000.0,Transit,2010
Kepler-1254 c,Kepler-1254,3.60084276,0.0422,1.3,2.24,927.0,4985.0,Transit,2016
Kepler-1922 b,Kepler-1922,13.22259998,0.1077,2.29064904,5.86,740.0,5931.0,Transit,2021
TOI-1814 b,TOI-1814,6.36861010462,,5.18536642,23.5,977.83,4872.84,Transit,2026
Kepler-862 b,Kepler-862,3.148664534,0.039,2.21,5.52,1097.0,5333.0,Transit,2016
TOI-2095 b,TOI-2095,17.66484,0.101,1.25,4.1,347.0,3759.0,Transit,2023
Teegarden's Star c,Teegarden's Star,11.416,0.0455,1.02,1.05,209.0,3034.0,Radial Velocity,2019
CoRoT-22 b,CoRoT-22,9.75598,0.092,4.88,12.2,885.0,5939.0,Transit,2014
HD 219077 b,HD 219077,5478.68861,5.935,12.5,3057.50927534,146.68,5362.0,Radial Velocity,2012
Kepler-458 c,KIC 9663113,20.74028413,0.17012,4.2,16.4,798.0,6117.21,Transit,2016
Kepler-1001 b,Kepler-1001,14.30511983,0.11147,3.15,10.1,693.0,5491.0,Transit,2016
TOI-2000 b,TOI-2000,3.09833,0.04271,2.7,11.0,1488.0,5611.0,Transit,2023
Kepler-320 c,Kepler-320,17.934937,0.142,1.37,2.45,1002.0,6435.0,Transit,2014
HD 86728 b,HD 86728,31.1515,0.1916,3.03,9.43,687.36,5610.0,Radial Velocity,2025
Kepler-28 b,Kepler-28,5.91,0.05687,1.959,1.63,585.0,4499.3,Transit,2011
HD 219828 b,HD 219828,3.83483,0.049,4.59,19.06970442,1602.83,5891.0,Radial Velocity,2007
Kepler-1933 b,Kepler-1933,4.943290234,0.05605,1.17984089,1.76,1058.0,5661.0,Transit,2021
Kepler-178 d,Kepler-178,96.678988,0.397,3.95,14.8,392.0,5676.0,Transit,2014
Kepler-107 c,Kepler-107,4.901452,0.06064,1.597,10.0,1378.0,5854.0,Transit,2014
TOI-1774.01,TOI-1774,16.70988,,2.78,8.5,824.0,5746.0,Transit,2021
HD 156279 c,HD 156279,4818.25358,5.486,12.5,3098.82696825,109.42,5453.0,Radial Velocity,2016
Kepler-1166 b,Kepler-1166,33.2406882,0.1975,1.69,3.5,486.0,5446.0,Transit,2016
TOI-929 b,TOI-929,5.83015366944,,2.68983343,7.7,774.0,4457.16,Transit,2026
TOI-1448 b,TOI-1448,8.112245,0.0567,2.749,19.5,426.0,3412.0,Transit,2024
TOI-5340 b,TOI-5340,4.9394392,0.0628,15.07607904,270.15414595,1566.0,5990.0,Transit,2025
EPIC 220674823 c,EPIC 220674823,13.340603,0.1078,2.712,7.9,838.0,5578.0,Transit,2016
Kepler-207 d,Kepler-207,5.868075,0.068,3.31,11.0,1254.0,5920.0,Transit,2014
Kepler-1767 b,Kepler-1767,59.65829849,0.2873,3.01299077,9.34,393.0,5243.0,Transit,2021
Kepler-1889 b,Kepler-1889,37.30369949,0.2082,2.94360686,8.98,493.0,5646.0,Transit,2021
WASP-81 b,WASP-81,2.7164762,0.03908,16.017661,231.69807,1623.0,5870.0,Transit,2017
Kepler-1190 b,Kepler-1190,10.45843441,0.0845,1.33,2.33,609.0,4730.0,Transit,2016
GJ 887 e,GJ 887,4.4249,0.0417,1.12,1.46,544.0,3688.0,Radial Velocity,2026
CoRoT-27 b,CoRoT-27,3.57532,0.0476,11.287,3302.11,1500.0,5900.0,Transit,2014
Kepler-1431 b,Kepler-1431,5.86601526,0.0648,1.47,2.76,1064.0,5806.0,Transit,2016
HD 21411 b,HD 21411,84.288,0.362,9.52,65.9,408.17,5605.0,Radial Velocity,2019
HD 106906 b,HD 106906,,650.0,12.4,3496.0,1800.0,6516.0,Imaging,2013
K2-237 b,K2-237,2.18053332,0.03552,16.06246934,434.15360396,1759.0,6180.0,Transit,2018
Kepler-413 b,Kepler-413,66.262,0.3553,4.347,67.0,334.96,4700.0,Transit,2014
Kepler-1804 b,Kepler-1804,12.28849983,0.1017,1.59615726,3.18,913.0,5109.0,Transit,2021
Kepler-821 b,Kepler-821,1.92279873,0.029,1.31,2.27,1215.0,5191.0,Transit,2016
Kepler-160 c,Kepler-160,13.699429,0.1192,3.76,13.6,771.0,5471.0,Transit,2014
Kepler-1075 b,Kepler-1075,1.52372816,0.0208,1.42,2.6,818.0,3959.0,Transit,2016
Kepler-106 d,Kepler-106,23.9802,0.16063,0.95,8.1,649.0,5858.0,Transit,2014
Kepler-919 b,Kepler-919,11.04603384,0.0981,2.25,5.69,869.0,6113.0,Transit,2016
Kepler-450 d,Kepler-450,7.51464,0.0827,0.837,17.6,1199.0,6197.21,Transit,2015
HD 73344 b,HD 73344,15.611,0.131,2.884,10.48,911.0,6252.6,Transit,2024
HATS-69 b,HATS-69,2.2252577,0.03211,10.592505,183.38791,1295.7,5137.0,Transit,2018
WASP-36 b,WASP-36,1.53736596,0.02677,14.874343,750.39663,1733.0,5959.0,Transit,2011
Kepler-1783 b,Kepler-1783,8.277440071,0.07595,1.31946731,2.3,1088.0,5129.0,Transit,2021
HD 115954 b,HD 115954,3700.0,5.0,12.6,2685.65003915,144.9,5957.0,Radial Velocity,2021
LHS 1678 c,LHS 1678,3.694284,0.0327,0.941,1.4,510.9,3490.0,Transit,2021
Kepler-189 b,Kepler-189,10.399931,0.088,1.21,1.92,678.0,5235.0,Transit,2014
Kepler-556 b,Kepler-556,11.72292176,0.09833,2.24,5.65,766.0,5740.0,Transit,2016
Kepler-109 c,Kepler-109,21.22265,0.1546,2.65,8.2,859.0,5950.0,Transit,2014
K2-316 c,K2-316,5.26,0.0582,1.83,4.01,423.0,3436.0,Transit,2020
GJ 393 b,GJ 393,7.02679,0.05402,1.17,1.71,485.0,3579.0,Radial Velocity,2021
HD 108236 f,HD 108236,29.54115,0.1758,2.017,4.72,609.59,5660.0,Transit,2021
TIC 9344899 b,TIC 9344899,8.5821566,0.0815,9.16,6170.0,923.0,5800.0,Transit,2026
Kepler-101 c,Kepler-101,6.02976,0.0684,1.25,3.78,1413.0,5667.0,Transit,2014
Kepler-1108 b,Kepler-1108,4.51005748,0.0511,1.46,2.73,1063.0,5406.0,Transit,2016
Kepler-2001 c,Kepler-2001,14.092583189,0.1084,1.82,3.97,597.0,5081.0,Transit,2023
XO-1 b,XO-1,3.94153,0.0488,12.77826,263.7989,1210.0,5750.0,Transit,2006
Kepler-1154 b,Kepler-1154,5.1856142,0.0631,2.34,6.08,1314.0,6327.0,Transit,2016
Kepler-837 b,Kepler-837,16.56059504,0.1144,2.56,7.08,701.0,5403.0,Transit,2016
K2-88 b,K2-88,4.6122,0.0345,1.23,2.04,464.6,3537.0,Transit,2016
Kepler-140 b,Kepler-140,3.25427,0.045,1.61,3.22,1301.0,6077.0,Transit,2014
Kepler-328 b,Kepler-328,34.921,0.2199,2.3,28.5,602.0,6064.0,Transit,2013
Kepler-625 b,Kepler-625,7.75192492,0.08137,1.99,4.62,852.0,5789.0,Transit,2016
HD 217107 c,HD 217107,5138.7,5.922,12.9,1388.91013859,123.27,5622.0,Radial Velocity,2005
Kepler-427 b,Kepler-427,10.290994,0.091,13.79,92.17,1100.0,5800.0,Transit,2014
Kepler-1874 b,Kepler-1874,56.57320023,0.2633,2.21110724,5.52,356.0,4701.0,Transit,2021
HD 15906 c,HD 15906,21.583298,0.141,2.93,8.91,532.0,4757.0,Transit,2023
Kepler-1688 b,Kepler-1688,5.62012,0.0577,1.26174569,2.13,772.0,4632.11,Transit,2020
Kepler-1182 b,Kepler-1182,11.17394617,0.0981,2.41,6.39,796.0,5924.0,Transit,2016
Kepler-1678 b,Kepler-1678,147.974,0.5302,3.30422249,10.9,329.0,5754.0,Transit,2020
HD 93385 c,HD 93385,13.18,0.112,2.56,7.1,937.43,5977.0,Radial Velocity,2021
TOI-5634 A b,TOI-5634 A,2.2035373,0.0272,10.42,588.0,837.0,3896.0,Transit,2024
TOI-871 b,TOI-871,14.362565,0.1054,1.664,3.41,621.0,4929.0,Transit,2024
GJ 251 c,GJ 251,53.647,0.196,1.8,3.88,216.0,3342.0,Radial Velocity,2025
Kepler-511 c,Kepler-511,26.62949944,0.17177,4.20964327,16.5,742.0,5866.0,Transit,2021
Kepler-1191 b,Kepler-1191,5.60014851,0.0587,1.51,2.89,952.0,5308.0,Transit,2016
Kepler-1125 b,Kepler-1125,17.6700642,0.1348,1.84,4.04,778.0,5683.0,Transit,2016
TOI-4527.01,TOI-4527,0.3994445,0.008332353,0.9086617,0.689,1362.93,3702.0,Transit,2024
TOI-883 b,TOI-883,10.05771848538,,7.17166228,40.7,861.0,5713.15,Transit,2026
Kepler-247 c,Kepler-247,9.439452,0.084,4.09,15.7,686.0,5100.0,Transit,2014
Kepler-1997 b,Kepler-1997,26.7575866,0.1815,2.28,5.82,660.0,6215.0,Transit,2023
HD 98219 b,HD 98219,433.8,1.26,13.4,624.21812,453.77,4925.0,Radial Velocity,2011
Kepler-281 c,Kepler-281,36.337373,0.215,5.31,161.124,513.0,5723.0,Transit,2014
K2-70 b,K2-70,13.97896,0.1112,2.89,8.7,783.99,5622.0,Transit,2016
Kepler-759 b,Kepler-759,41.805985,0.2329,2.27,5.77,533.0,5860.0,Transit,2016
HIP 8152 c,HIP 8152,19.60562,0.139,2.52442508,10.7,650.68,5618.0,Transit,2023
TOI-4329 b,TOI-4329,2.9223,,16.81347105,143.02278315,2027.12,6000.0,Transit,2022
Kepler-171 c,Kepler-171,11.463462,0.098,2.56,7.08,752.0,5642.0,Transit,2014
Kepler-136 b,Kepler-136,11.5789,0.106,2.05,19.8,951.0,6165.0,Transit,2014
Kepler-1577 b,Kepler-1577,6.30560247,0.0657,1.13,1.51,1125.0,4862.0,Transit,2016
TOI-942 c,TOI-942,10.156272,0.08598,4.67,794.575,772.63,4969.0,Transit,2020
HD 86264 b,HD 86264,1488.79123,2.763,12.5,3117.26101586,247.01,6210.0,Radial Velocity,2009
TOI-1680 b,TOI-1680,4.8026345,0.03144,1.466,2.75,404.0,3225.0,Transit,2023
Kepler-244 d,Kepler-244,20.050401,0.14,2.31,15.2,622.0,5554.0,Transit,2014
TOI-2093 b,TOI-2093,12.836,0.097,3.25,10.6,535.0,4426.0,Radial Velocity,2025
HD 27894 b,HD 27894,18.01939,0.125,14.1,196.73578393,627.88,4875.0,Radial Velocity,2005
K2-272 b,K2-272,14.4536756,0.1007,3.13,9.96,747.0,5397.0,Transit,2018
Kepler-835 b,Kepler-835,11.41909375,0.107,2.79,8.2,921.0,5954.0,Transit,2016
TIC 150070085 b,TIC 150070085,10.47423,,3.62,12.8,945.06,5999.0,Transit,2026
TOI-1883 b,TOI-1883,4.508,0.0423,5.65,13.7,544.0,3554.0,Transit,2024
Kepler-146 c,Kepler-146,76.732171,0.364,3.13,9.96,473.0,5948.0,Transit,2014
Kepler-166 b,Kepler-166,7.650254,0.072,2.27,5.77,772.0,5413.0,Transit,2014
HATS-11 b,HATS-11,3.619188,0.0507,18.03,263.7989,1596.0,6563.0,Transit,2016
2MASS J01225093-2439505 b,2MASS J01225093-2439505,,52.0,11.209,7786.5,1600.0,3530.0,Imaging,2013
HD 153950 b,HD 153950,499.39999,1.28,13.2,937.5985,295.3,6124.0,Radial Velocity,2008
Kepler-1341 b,Kepler-1341,132.9968322,0.47267,2.99,9.22,241.0,4662.0,Transit,2016
TOI-5704 b,TOI-5704,3.771116,,3.2274,10.5,949.07,4590.0,Transit,2023
TOI-4562 c,TOI-4562,3990.0,5.219,12.8,1833.86990839,138.11,6096.0,Transit Timing Variations,2024
Kepler-524 b,Kepler-524,7.97419807,0.07955,1.91,4.31,974.0,6014.0,Transit,2016
TOI-1859 b,TOI-1859,63.48347,0.337,9.75181321,68.6,615.0,6341.0,Transit,2023
Kepler-973 b,Kepler-973,49.6077331,0.2489,1.96,4.5,402.0,5213.0,Transit,2016
Kepler-1451 b,Kepler-1451,35.622233,0.2101,3.35,11.2,523.0,5782.0,Transit,2016
Kepler-112 b,Kepler-112,8.408878,0.076,2.36,6.17,809.0,5544.0,Transit,2014
HD 23127 b,HD 23127,1211.17,2.37,13.5,485.32641,223.4,5843.0,Radial Velocity,2006
K2-273 b,K2-273,11.7195663,0.0729,3.05,9.53,849.0,5161.0,Transit,2018
Kepler-291 c,Kepler-291,5.700786,0.065,1.88,4.19,1035.0,6002.0,Transit,2014
K2-316 b,K2-316,1.133,0.0147,1.33,2.33,841.0,3436.0,Transit,2020
Kepler-613 b,Kepler-613,15.77979614,0.1232,2.29,5.86,713.0,5723.0,Transit,2016
K2-211 b,K2-211,0.669561,0.01419,1.33162691,2.33,1873.0,5117.0,Transit,2018
TOI-6016 b,TOI-6016,4.023687,0.055,13.67495645,371.85923619,1890.0,6110.0,Transit,2024
HD 106270 b,HD 106270,1888.0,3.34,12.4,3623.2438398,237.07,5509.0,Radial Velocity,2011
TOI-4030 b,TOI-4030,2.50900199461,,5.8462559,28.8,1384.0,5640.37,Transit,2026
Kepler-1920 b,Kepler-1920,30.2541008,0.2043,2.95415848,9.03,660.0,6277.0,Transit,2021
CoRoT-14 b,CoRoT-14,1.51214,0.027,12.22,2415.4,1952.0,6035.0,Transit,2010
HD 220197 b,HD 220197,1728.0,2.729,9.32,63.566,164.22,5683.0,Radial Velocity,2018
TOI-5720 b,TOI-5720,1.4344555,0.018288,1.09,4.3,708.0,3325.0,Transit,2024
Kepler-203 d,Kepler-203,11.32972,0.1,1.44,33.9,855.0,5821.0,Transit,2014
Kepler-1171 b,Kepler-1171,1.44259224,0.0284,2.56,7.08,2700.0,7044.0,Transit,2016
HD 65216 b,HD 65216,577.6,1.301,13.6,411.58985,222.56,5612.0,Radial Velocity,2003
HD 154345 b,HD 154345,3280.0,4.158,13.7,376.9444907,119.21,5468.0,Radial Velocity,2006
Teegarden's Star d,Teegarden's Star,26.13,0.0791,0.954,0.82,159.0,3034.0,Radial Velocity,2024
Qatar-1 b,Qatar-1,1.4200242,0.02332,12.811887,411.27202,1418.0,5013.0,Transit,2010
TOI-908 b,TOI-908,3.183792,0.041657,3.186,16.137,1317.0,5626.0,Transit,2023
HD 185283 b,HD 185283,4060.0,4.6,13.6,413.1769291,93.97,4848.0,Radial Velocity,2023
HD 12661 c,HD 12661,1708.0,2.8145,13.2,899.45439181,174.06,5748.0,Radial Velocity,2002
HD 175167 b,HD 175167,1175.0,2.4,12.3,4703.8604236,232.03,5635.0,Radial Velocity,2009
HAT-P-31 b,HAT-P-31,5.00542,0.061,12.21781,721.4741,1450.0,6065.0,Transit,2011
Kepler-1475 b,Kepler-1475,82.177374,0.373,2.92,8.85,441.0,6214.0,Transit,2016
K2-133 c,K2-133,4.86784,0.04341,1.603,3.2,570.6,3655.0,Transit,2017
Kepler-323 b,Kepler-323,1.678328,0.02778,1.381,3.9,1838.0,6004.0,Transit,2014
Kepler-40 b,Kepler-40,6.87349,0.08,13.11,699.2,1620.0,6510.0,Transit,2010
GJ 896 A b,GJ 896 A,284.39,0.63965,13.3,718.29219982,126.7,3345.0,Astrometry,2022
K2-63 b,K2-63,20.257,0.1627,3.22,10.5,1033.44,6771.0,Transit,2016
TOI-2498 b,TOI-2498,3.738252,0.0491,6.06,34.62,1443.0,5905.0,Transit,2023
WASP-197 b,WASP-197,5.167228,0.065,14.44837612,403.32424848,1665.0,6050.0,Transit,2025
HD 177565 b,HD 177565,44.505,0.246,4.0,15.1,539.21,5627.0,Radial Velocity,2017
TOI-6651 b,TOI-6651,5.056973,0.0633,5.09,61.0,1493.0,5940.0,Transit,2024
KOI-351 g,KOI-351,210.73514,0.71704,7.718,15.0,342.0,6031.13,Transit,2013
Kepler-1931 b,Kepler-1931,38.5760994,0.23329,2.65323514,7.53,619.0,6167.0,Transit,2021
HIP 74890 b,HIP 74890,822.3,2.1,13.3,762.792,387.66,4850.0,Radial Velocity,2016
Kepler-287 c,Kepler-287,44.851896,0.246,3.26,66.0,513.0,5806.0,Transit,2014
2MASS J21252752-8138278 b,2MASS J21252752-8138278,,7493.0,12.4,3813.940884,1616.0,3592.0,Imaging,2024
GJ 180 b,GJ 180,17.133,0.092,2.43,6.49,344.43,3371.0,Radial Velocity,2014
Kepler-512 b,Kepler-512,34.43587975,0.21395,2.69,7.7,652.0,5997.0,Transit,2016
HD 191939 e,HD 191939,101.12,0.407,13.0,112.2,390.0,5348.0,Radial Velocity,2022
Kepler-1753 b,Kepler-1753,16.00460052,0.1179,2.22678077,5.59,583.0,5180.0,Transit,2021
GJ 3634 b,GJ 3634,2.64561,0.0287,2.83,8.4,656.45,3517.0,Radial Velocity,2010
K2-318 b,K2-318,7.01,0.0911,1.66,3.39,456.0,3851.0,Transit,2020
TYC 8998-760-1 b,TYC 8998-760-1,,146.0,12.1,6928.6592726,17.82,4573.0,Imaging,2020
Kepler-739 b,Kepler-739,12.53248465,0.1054,3.32,11.0,775.0,5601.0,Transit,2016
Kepler-415 c,Kepler-415,8.708,0.0695,2.01,4.7,543.0,4362.0,Transit Timing Variations,2014
Kepler-893 b,Kepler-893,6.33855761,0.0699,3.03,9.43,1034.0,5820.0,Transit,2016
HD 117207 b,HD 117207,2621.75,3.787,13.4,669.34662514,147.2,5732.0,Radial Velocity,2004
HATS-51 b,HATS-51,3.3488702,0.04639,15.80469,244.09344,1553.0,5758.0,Transit,2017
